,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
1165,21-03-2017,166.7,2,22.3,58.4,3.3,85.5,7.2,62.2,16.9,61.1,9.6,8.3,308.7,118.3,24.9,41.9,23.2,221,71,466.3,2.1,6,1.5,167.4,1.8,79.3,7.4,111.1,174.5,1.6,313.7,180,2.6,283,31.4,120.2,3262.3999999999996
1166,22-03-2017,166.1,2,21.8,62.8,3.4,86,7.3,65.8,16.8,61.3,10.2,10.1,309.4,117.4,24.7,41.9,23.5,219.5,71.9,471.6,2.1,6,1.4,169.5,1.8,77.8,7.3,116.9,183.3,1.6,316.2,181.4,3.3,281,34.1,124.4,3301.6000000000004
1167,23-03-2017,166.1,2.1,22.7,63,3.5,88.6,7.3,68.7,16.9,75.3,9.8,10.4,310.7,123.5,23.9,42.1,23.1,223.7,73.6,473.3,2.2,4.8,1.5,172.4,2,78.7,7.3,123.8,182.1,1.4,316.5,182.2,3.3,281.9,34.2,136.8,3359.4
1168,24-03-2017,168.8,2.2,23.1,64.9,3.6,88.9,7.3,72.9,16.8,63.4,10.2,9.9,317.8,122.8,24.8,41.3,22.2,224.6,74.1,473.8,2.2,4.5,1.5,173.3,2.1,80.4,7.3,126.3,186.5,1.6,316,183.8,3.3,310.4,35.2,147.4,3415.2000000000003
1169,25-03-2017,167.3,2,20.1,59.7,3.5,89.4,7.3,66.9,17,65.9,9.2,10,317.5,120.4,24.2,41.5,23.9,224.9,74,475.7,2.1,4.7,1.3,175.3,2,77.6,7.1,124.8,185.2,1.4,316.6,184,3.2,305.3,34.8,146.8,3392.6000000000004
1170,26-03-2017,163.8,2.1,20.1,65.1,3.1,89.3,6.9,64.9,16.8,65.9,9.3,10.1,307.3,113,23,39.8,23.8,213.5,68.1,471,2.3,4.7,1.3,173.1,1.9,80.6,,120.7,184.1,1.3,297.4,178.3,,295.5,32.5,133.4,3290.7
1171,27-03-2017,163.4,1.9,21.5,64.2,3.7,89.1,7.1,72.9,16.9,66.1,9.9,11,323.6,114.5,24.7,37.8,24.7,216.5,74.3,488.2,2,4.6,1.3,177.2,2,81.6,7,121.3,183.6,1.4,312.8,182.9,3.6,293.5,34.5,146.8,3388.1000000000004
1172,28-03-2017,168.6,1.9,22.8,64.9,4,87.3,7.3,77.3,16.8,67.7,10,11.5,330.2,120.6,25.5,41.4,24.7,229.2,75.7,486.7,2.1,4.6,1.4,178.9,1.9,82.1,,127.7,188.3,1.4,323.4,186,,314.8,33.9,151.3,3479.2000000000003
1173,29-03-2017,165.1,1.9,21.4,66.8,4.1,91.7,7.4,80.6,16.9,66.6,9.8,10.7,330.4,121.1,25.7,41.3,24.5,218,75.8,494.3,2.1,4.5,1.5,178.5,1.9,81.7,7.3,126.9,190.8,1.3,322.1,178.7,3.3,320.2,36.1,157.2,3488.2
1174,30-03-2017,167,1.9,21.1,66,4.1,92.4,7.1,83.2,17,65.1,11.2,10.5,333.5,125,25.9,41,22.4,219.4,75.8,501.4,2.3,4.8,1.3,178.2,1.8,79.4,7.3,124.3,185.3,1.2,326.6,184.8,3.2,320.6,35.6,146.2,3493.9
1175,31-03-2017,165.9,1.8,20.4,66.6,4.3,89.8,6.8,85.3,17,65.4,10.5,11.1,330.9,122.6,26.2,41.9,24.1,227.9,75.3,494.4,1.9,4.8,1.4,178,1.7,81.2,,127.8,183.7,1.3,322.3,194.8,,332.2,35.9,156.5,3519.1
1176,01-04-2017,162.1,1.8,18.8,71.3,4.1,90.1,6.4,83.1,14.5,64.5,9.6,10.3,323.4,121.1,25.5,40.9,24.6,225.6,75.2,486.8,1.9,4.3,1.3,178,1.3,79.1,,127.7,180,1.3,316.6,185.4,,314.9,34.7,152.4,3445.5999999999995
1177,02-04-2017,161.3,1.7,17.5,73.2,3.6,89.7,6.2,79.5,17.5,62.1,9.8,9.5,315.2,105.3,24,40.9,24,214.7,69.8,467.8,2,3.4,1.3,172.9,0.9,78.5,,115.3,178.6,1,294.5,178,,301.1,32.5,141.1,3300.8999999999996
1178,03-04-2017,162.2,1.8,15.9,72.7,4.3,91.8,6.8,87.2,16.4,64.1,9.8,10.3,329.5,118.6,25.7,40.4,24.7,221.4,75.9,487.6,0.8,3.1,1.3,180.3,0.8,69.9,,120.6,179.3,1,314,184.6,,313.2,35.2,141.1,3419.4999999999995
1179,04-04-2017,164,1.8,18.5,68.8,4,91.2,7.1,84.7,16.7,67.7,10,10.3,326.5,116.6,24.4,37.2,24.8,222.4,76.2,485.6,2,4.1,1,181.5,1.7,75.4,,109.5,173,1.2,322.9,183.8,,313.2,35.1,146.5,3416.7
1180,05-04-2017,165.2,1.9,20.9,68.5,3.9,92.9,7.2,82.3,16.6,63.9,9.3,11,323.7,90.8,28.3,31.2,20.8,234.1,76.3,496.4,2.1,4.9,1.3,180.7,1.7,78.4,7.7,95,174.8,1.4,323.8,179.6,2.3,279.7,30.6,153,3362.2
1181,06-04-2017,166,2,21.3,68.9,3.6,92.3,7.2,82.9,16.6,66.9,10.1,11.5,328.1,103.3,24.6,31.1,23.5,214.4,71,498,2.3,4.5,1.3,179.8,1.6,83.2,7.5,83.8,173,1.3,324.7,181.3,2.4,303.1,28.2,153.9,3375.2000000000003
1182,07-04-2017,166.4,1.9,21.8,67.6,4,93.5,7.1,82.9,16.6,64.5,10.4,10.9,319.8,114.8,26.6,37.1,23.1,214.2,70.4,487.3,2.4,5,1.5,178.2,1.8,83.4,,101,201.5,1.1,328,181,,325.6,31.5,156.4,3447.1000000000004
1183,08-04-2017,164.9,2.1,21.1,61.7,3.6,90,7,76,16.3,63.1,10.7,10.2,315.3,110.7,28.8,40.1,23.1,214,75.8,481.9,2.5,4.6,1.4,179.4,1.7,83.7,7.6,103.7,167.2,1.1,331.8,176.5,4,298.3,33.3,155.3,3368.5000000000005
1184,09-04-2017,165.6,2.3,19,64.5,3.2,92,6.6,69.5,16.6,64.3,9.8,9.3,304.8,98.4,26.6,47.3,24.3,202.1,68.9,473.2,2.2,5,1.3,173.9,1.7,83.9,,96,162.1,0.9,307.7,172.4,,286.2,30.3,153.1,3251.8999999999996
1185,10-04-2017,166.8,1.9,19.7,60.8,3.6,91.6,6.9,75,16.8,64.9,9.3,10.2,320.4,100.9,23.9,47.7,24.4,215.3,75.4,491.8,2.3,5.2,1.4,172.4,2,86.8,7.4,94.5,164.8,1.1,320.3,177.4,4.3,259,32.2,161.7,3320.1000000000004
1186,11-04-2017,168,2.1,21.1,65.4,3.8,91.6,7.2,78.5,16.8,64,9.3,10.7,326.2,110.3,144.9,41.4,24.1,212.8,76.5,501.8,2.3,5.2,1.5,176.6,2.1,82.9,,103.5,172,1.1,323.8,176.8,,278,33.3,160.4,3503.4000000000005
1187,12-04-2017,166.3,2.1,24,66.7,4,91.8,7.2,83.7,16.9,64.8,8,10.7,332.6,113.3,24.9,39.5,24.6,215.3,77.2,498.2,2.1,4.7,1.3,179.9,2.2,83.1,,110.1,179.5,1.1,327.2,174,,309.7,34.4,162.1,3451.0999999999995
1188,13-04-2017,168.7,2.1,23.8,69.9,3.9,92.6,6.9,86.7,16.9,66.2,7.8,10.7,341.2,118.7,25.1,40.7,24.6,217.8,72.9,496.6,2.4,4.8,1.4,183.7,2.2,89,,111.3,179.1,1.9,329,174.7,,324.9,34.9,165.3,3506.2000000000003
1189,14-04-2017,163.3,2.1,24,72,4.1,94.6,7,88,17,66.5,9.2,10.2,343.9,120.2,24.9,39.2,25.4,214.8,64.7,497.4,3.1,4.3,1.3,184.3,1.7,83.6,,120.4,186.9,1.3,310.5,174.2,,322.2,36.1,159.3,3485.1999999999994
1190,15-04-2017,164.9,2,21.3,60.3,4.1,94.3,5.5,88,17.3,64,9.9,10.7,348.6,120.2,24.9,39.2,24.6,215.9,72,495.4,2.5,3.8,1.4,183.6,1.9,85.7,,120.4,186.9,1.2,313.4,171.9,,322.2,36.1,154.3,3475.9
1191,16-04-2017,165.4,2,17.3,64.5,4,92.6,6.5,87.8,17.2,64.1,9.9,9.6,331.7,113.3,23.1,37.6,23.9,198,69.2,476.7,3,3.8,1.4,180.2,1.6,82.6,7.3,115.4,189.3,1.1,301.1,164.5,2.7,318.4,33,143.8,3363.6000000000004
1192,17-04-2017,169.4,1.9,21.3,66.6,4.9,94.3,7.2,99.1,16.1,65.8,9.7,10.5,341,124.1,25,50.6,24.9,198.5,75.7,494.5,2.3,4.4,1.3,183.3,1.9,79.9,,120.7,189.9,1.3,313.3,168.9,,335.9,36.1,154.9,3502.6
1193,18-04-2017,170.8,2.1,23.3,65.8,5.3,95.1,7.3,102.8,16.8,65.6,9.2,11.1,340.5,132.6,25.4,38.4,25.3,211.2,76.4,499.3,2.5,4.8,1.4,182.7,2.1,83.6,7.6,122.5,193.4,1.4,320.6,174.1,4,348.5,38.3,161.6,3573.4
1194,19-04-2017,168.7,2,22.8,68.5,5.5,94.3,7.3,104.5,17.2,66.4,8.8,10.7,339.3,134,26.5,38.8,20.4,214.2,77.2,497.7,2.4,4.5,1.4,179.9,2.1,78.8,7.8,129.1,197,1.4,331,172.6,3,352.9,37.8,152.2,3578.7000000000007
1195,20-04-2017,166.6,1.9,21.3,61.8,5.5,92.7,7.2,109.5,17.4,65.8,9.5,10.8,344.2,135.4,26.2,35.5,23.5,210.4,76.6,488.4,2.4,4.4,1.3,179.9,2.4,82.4,7.7,135.6,201.5,1.4,327.7,168.2,2.2,359.1,38.9,141,3566.2999999999993
1196,21-04-2017,160,2,22.2,69.1,6.1,91.6,7.3,114.6,17.2,66.4,10.1,11.1,348.5,139.5,25.6,32.2,24.8,204.3,73.6,485.4,2.3,4.2,1.5,184.7,2.1,83.6,,136.7,196.8,1.2,321.8,168.6,,350.9,39.3,153.3,3566.4000000000005
1197,22-04-2017,164,2.1,21.7,69,4.9,91.4,5.9,109.7,17.2,66.2,9.7,10.8,339.5,127.8,22.3,30.2,23.8,205.1,73.6,486.8,2.3,4.1,1.2,184.4,1.8,81.8,7.5,109.7,200.1,1,316.2,163,3.9,342.6,35.1,133.2,3469.599999999999
1198,23-04-2017,164.6,2,21.6,66.9,4.5,93.4,6.8,93.8,17.1,63.6,10.2,9.1,323.9,127.7,22.4,35.7,25.7,198,70.3,472.6,2.4,4.1,1.5,178.3,1.9,82.3,7.6,103,194.9,0.9,298.1,156.8,2.8,324.5,34.2,118.6,3341.8
1199,24-04-2017,171.1,1.9,20.5,59.1,4.9,93.2,7.2,101.4,17.3,62.7,10.3,10.1,333.9,128.9,24.3,37.8,22.2,214.6,77,490.7,3.1,4.7,1.3,180.4,1.4,84.3,7.6,105.4,179.4,1.2,313.6,161.2,3.1,301.1,37.7,135.7,3410.2999999999993
1200,25-04-2017,172.7,2,20.1,69.1,5,93.3,7.3,100.8,17.2,64.2,10,10.1,334.9,136.6,25.8,39.9,24.8,212.2,77.6,491.5,2.4,3.9,1.2,215.9,2.3,84.8,7.6,121,186.5,1.1,312.6,161.2,2.9,315.9,36.5,146.5,3517.4
1201,26-04-2017,168.9,1.9,19.3,71.5,5.1,89,7.4,98.7,17.2,67.2,10.6,10.3,331.9,134.7,27.4,35.2,24.7,213.8,76.2,488.6,2.3,4.5,1.3,181.2,2.4,84.9,7.9,127.7,176.9,1,304.7,163.5,2.1,328.5,37.1,153.4,3479
1202,27-04-2017,167.4,1.9,21.4,73.5,5,89.2,7.2,99,17.4,66.9,10,9.9,333.5,133.9,25.6,38.1,25.9,214.3,74.6,477.6,2.3,3.9,1.3,181.9,2.4,88.2,7.7,128.5,184.7,1.1,311.3,158.1,3.7,328.7,36.5,156.2,3488.799999999999
1203,28-04-2017,165.2,1.8,18.4,76.7,5.1,93.8,7.2,99.4,17.1,67.5,9,10.5,336,139,25.6,38.6,25.6,208.3,76.4,470.6,2.2,3.9,1.2,180.7,2.3,83.5,7.9,135.8,182.7,0.9,331.2,152.5,3.4,335.3,38.7,158.1,3512.1
1204,29-04-2017,160.4,1.6,18.2,75.7,5,92.3,7.1,95.5,17.3,66.9,8.7,9.1,335.2,140.3,25.5,36.9,25.2,192.6,74.6,460.2,2.3,3.9,1.4,175,1.6,84.9,8,140.9,181.8,1,333.8,145.3,3.1,332.6,37.9,160.2,3462.0000000000005
1205,30-04-2017,155.4,2,20.6,71.8,4.3,90.2,5.1,89.5,16.5,66.3,7.8,8.8,323.5,119.6,21.4,38.5,24.1,183.6,68.9,440.5,2.3,4.3,1.5,166.6,1.9,83.7,7.4,124.2,186.1,0.9,310.2,134.7,2.8,330.2,33,135.8,3283.9999999999995
1206,01-05-2017,142.8,2,18.1,55,4.9,89,5.1,94.2,15.8,60.5,7.4,8.7,331,140.1,22.6,39.5,20.8,178.2,67.2,435.3,2.4,4.2,1.4,174.9,1.7,82.4,6.3,131.8,191.5,0.8,294.2,130.4,3,318.1,33.9,110.5,3225.7000000000007
1207,02-05-2017,154.5,2,22.1,70.4,5,90.3,6.4,99.1,16.6,63.1,6.6,10.7,333.6,145.3,24.8,41.3,21.4,192.8,70.3,471.4,2.2,4.9,1.5,177.9,2.3,80.3,,139.3,191.1,0.9,313.2,139.8,,349.6,37.1,129.9,3424.7999999999997
1208,03-05-2017,163.3,1.9,20.2,72.8,4.9,90.7,7.3,100.1,17.3,64.6,6.4,10.3,334.1,141.1,24.8,39.3,24.1,200.4,72.6,481.5,2.4,4.6,1.3,174.7,2.2,81.3,,135.6,174.9,1.1,325.4,146,,344.3,36,143.7,3458.8999999999996
1209,04-05-2017,160.9,2.1,21.7,72.3,5,87.2,7.3,100.5,17.4,67.3,8.2,11,340.6,141.6,24.8,37.7,24.5,205.2,74,465.3,2,4.7,1.4,181.3,2.5,81.2,,141,198,1,330.2,148.1,,332.4,37.5,151.9,3495.3
1210,05-05-2017,166.6,2.1,18.5,66.8,5.1,91.6,7.4,104.6,17.3,66.5,8.9,10.8,335.5,151.4,25.5,41,24.7,207.5,76.9,480.1,2.5,5.2,1.4,181.9,2.8,82.7,7.6,150.6,204.1,1.1,336.7,149.1,4.1,355.8,37.2,149.8,3581.3999999999996
1211,06-05-2017,165.3,1.9,19.2,70.8,5.2,84.3,7.3,104,17.2,65.6,8.5,9.8,335.1,153.9,26.2,39.7,24.9,196.7,74.5,477.9,2.4,4.2,1.4,181.6,2.3,76.6,,152.8,202.2,1.1,325.5,146.3,,354.2,40.2,145.6,3532.299999999999
1212,07-05-2017,150.1,2,19,71.2,5,75.1,6.7,103.1,17.2,65.6,8.7,8,319.8,150.8,24.1,42,25.2,160,65.1,450.3,2.2,3.9,1.2,172.4,1.8,72.6,7.4,155.5,194.4,1,301.6,136.3,3.9,367.8,37.6,135,3363.6000000000004
1213,08-05-2017,155.9,2.1,23.5,77.6,6.1,83.3,7.1,115.2,16.8,67.8,9,8.7,332.9,157.7,24.5,39.3,24.9,168,68.9,460.7,2.4,3.9,1.6,166.6,1.9,78.8,,163.8,195.2,1.1,313,140.2,,370.3,39.4,151.9,3487.7000000000003
1214,09-05-2017,159,1.7,21.1,53,5.9,83.8,7.3,116,17.2,64.6,8.2,10.3,334.1,158.7,25.7,41.2,21.5,179.8,71.9,476.4,2.2,3.7,1.5,168.2,1.9,73.9,,163.3,201.3,1.2,320.1,139.9,,316.6,39.3,141.9,3439.8999999999996
1215,10-05-2017,153.4,1.9,22.1,65.8,5.8,77.9,7.3,112.7,17.2,65.5,8.8,10.4,334.7,150.1,26,32.9,23.2,182.9,70.5,477.9,2.4,4,1.3,176.7,1.8,76.4,,165.4,200.9,1.1,303.2,122.5,,346.2,41.1,143.3,3439.4
1216,11-05-2017,161.9,2.4,23.5,74.4,6,75.7,7.2,113.7,17.4,62.7,9,10.4,342.5,148.9,25.5,38.7,23.2,182,68.1,477.8,2.7,4,1.4,182.5,1.6,83.6,,161.7,204.3,1.1,311.6,139.6,,362.9,41.1,141.5,3517.7000000000007
1217,12-05-2017,164.9,2,24,77.7,5.7,82.6,7.2,116.4,17,58.2,10.3,10.7,343.7,162,26.7,40.3,24,188.4,71,467.7,2.4,4.8,1.4,183.9,1.8,83.1,7.2,166.5,205.9,1,317.8,143,4.5,373.3,40.7,134.6,3572.4000000000005
1218,13-05-2017,165.2,2,25.7,73.3,5.8,82.4,7.2,113.8,16.7,59.6,10.2,10,339.7,162.6,27.1,39.3,23.5,190.7,67.8,455.1,2.8,4.3,1.4,183.6,2.2,83.8,7.3,175.9,217.5,1,315.3,142.4,3.8,377.9,40.8,138.9,3576.600000000001
1219,14-05-2017,160.2,1.9,23.2,75.2,5.4,83.8,6.6,109.9,16.7,61.5,10.5,9.4,328.8,155.1,24,39,24.2,168.9,67.2,450,2.1,4.2,1.3,177.4,2,80.1,,166.5,211.5,0.9,301.3,136.8,,360.3,39,128.4,3440.3
1220,15-05-2017,161.6,1.9,24.7,72.2,6.2,83.1,7,120.2,16.7,66.3,9.1,8.7,337.1,163.8,26.1,40.6,24.3,161.2,73.2,470,2.2,4,1.3,182,2.1,84.2,7.4,173.5,225.9,1,312.2,141.6,3.8,372.2,42,147.3,3576.7
1221,16-05-2017,167.6,2,21.7,68.5,6.1,84.2,7.2,122.8,14.8,58.3,9.4,9.4,339.7,158.7,26.5,36.6,22.5,182.6,75.5,476.8,2.4,4.1,1.4,184.4,2.2,85.6,7.9,156.6,208.2,1,326.5,145.4,2.6,382,42.5,131,3574.6999999999994
1222,17-05-2017,166.9,2.1,26.5,61,5.8,84.2,7.2,115.1,16.7,63.4,10.3,9.8,334.6,157.9,25.3,38.4,23.5,177.1,76.4,481.1,2.3,4.1,1.5,181.9,2.1,87.2,,161.8,193.2,1.2,325.4,145.7,,347.2,36.2,140.5,3521.2999999999993
1223,18-05-2017,168.7,2.3,26.8,68.1,5.6,85.1,7.1,117.1,16.7,64.2,10.6,9.9,335,160.9,26.9,36.9,22.3,178.2,73.6,480.1,2.3,4.1,1.3,179.5,2.1,85.5,7.8,163.4,195.5,1.2,311.2,148.4,3.8,351.3,39.7,133,3526.2000000000003
1224,19-05-2017,174.4,2,25.2,79.5,5.9,85.1,7.1,114.9,16.7,65.1,10.6,9.9,335,156.4,27.7,36.6,23,163.9,71.5,480.1,2.4,4.1,1.3,179.5,2.1,79.3,7.5,168.1,194.6,1.2,311,152.3,4.6,360.7,40.5,143.5,3543.2999999999993
1225,20-05-2017,165.4,1.7,25.6,80.5,5.6,82.8,7.2,107.4,15.3,68.2,9,10.8,331.7,149.4,26,35.4,23.6,172.9,70.7,475.6,2.4,4.3,1.4,180.6,2.1,81.8,7.8,151.7,192.5,1,304.9,149.7,4,369.5,41.2,146.7,3506.4
1226,21-05-2017,160.5,1.8,23.9,82.7,4.9,81.8,6.6,98,16.4,62.5,9.6,9.8,312.1,135.5,23.9,37.5,22.8,156.4,74.5,463.7,2.4,3.6,1.2,178.6,2.4,79.2,7.6,150.3,179.8,0.7,290,141.2,4,346,34.9,131.9,3338.7000000000003
1227,22-05-2017,161.4,1.9,23.6,76.9,5.4,83.1,6.9,93.1,17.1,63.9,10.4,10.1,308.6,130.8,25.6,35.1,22.6,175.1,67.3,483.1,2.4,3.9,1.3,178.1,2.4,85.8,,147.9,172.5,1.2,310.9,144.2,,337.3,38,146.9,3382.8
1228,23-05-2017,162.4,1.9,26.3,76.6,5.7,83.7,7.2,97.9,16.9,60.9,10.2,9.9,325,139.8,26.6,37.8,22.2,171.6,68.7,483.2,2.4,3.6,1.3,182.9,2.4,86.2,,155.9,199,0.8,304,150.3,,350.5,39.6,146.1,3467.0999999999995
1229,24-05-2017,162.6,2,26.1,77.9,6,83.9,7.3,110.3,17.2,62.2,10.4,10.5,333.1,148,27.4,37.6,23.1,167.2,70.8,490.4,2.3,3.6,1.4,183.6,1.9,88.7,,161.6,194.7,1,314.7,152.2,,371.1,41.1,152.2,3551.8999999999996
1230,25-05-2017,166.6,2,24.9,78.1,6.3,82.5,7.2,116,17.1,65.1,9.5,10.3,341.6,156.2,27.5,25,23.3,175.2,71.6,481,2.4,3.6,1.4,181.1,2,86.9,,167.4,200,0.9,314.4,153.9,,387.3,42.1,157.1,3595.5
1231,26-05-2017,161.5,1.9,25.5,65.7,6.8,82.7,7.3,122.2,17.1,63,9.5,10.4,346.1,157.9,26.4,39.9,20.8,175.7,71.9,476.1,2.5,3.7,1.4,182,2.5,87.6,,174.8,219.4,0.7,305,151.8,,368.2,38.3,149,3583.1000000000004
1232,27-05-2017,146.5,2,27.9,56.4,6.1,72.7,5.8,116.8,17.3,62.6,10,10.2,339.7,158.9,26.6,38.9,21.7,150,71.4,469.9,2.3,4.3,1.4,178.4,2.3,83.3,,175,221.7,1.3,302.6,138.6,,315.6,35.3,145,3426.3
1233,28-05-2017,150.3,2.1,27.4,67,5.4,59.7,6.8,104.4,17.1,63.4,10.6,8.2,323.8,141.8,24.4,35.4,21.7,143.7,64.6,450.8,2.2,4.4,1.2,161.4,2.2,79.3,,159,216.5,1.1,292.9,132.6,,332.8,35.4,141.1,3298.1000000000004
1234,29-05-2017,153.8,2,27.7,71.2,5.6,69.9,7.2,103.9,14.4,62.8,10.5,10.6,330.8,122.4,25,34.7,19.9,160.5,65.7,465.7,2.3,4.1,1.3,153.3,2.4,83.7,7.7,146.9,182.3,1.1,306.3,134.9,5.2,306.1,36,141.6,3279.5
1235,30-05-2017,156.2,1.9,22,71.1,5.9,71.9,7.2,106.4,16.1,61,10.4,9,335.9,142.1,26.8,33,20.2,163.1,65.8,458.6,1.9,3.4,0.8,154.2,2.1,83.3,,161.4,201.8,1.3,317.6,141.1,,328.6,39,145.4,3374.5
1236,31-05-2017,161.3,1.5,22.5,80,5.2,75.3,7.3,101.9,16.3,65.1,7.5,8.7,339.1,132.4,24.2,28,22.3,175.2,64.8,471.3,1.7,3.1,0.9,156.8,2.1,85.2,8,135.3,186.1,1.9,326.3,145.5,3.1,349.6,37.4,128.6,3381.5
1237,01-06-2017,165.2,1.8,24.6,79.9,5.5,76.9,7,103.9,16,65.5,7.4,10.3,336.1,138.4,25.9,37.3,21.3,183.9,64.1,460.3,2.2,3.4,1.1,159.3,2,79.9,,146.2,172.2,1.2,322.6,148.4,,354.9,39.4,140.3,3412.3000000000006
1238,02-06-2017,62.3,2,24.9,79,5.6,77.8,7.2,109.7,16.2,63.1,7.9,9.1,332,146,27.7,42.3,22.5,7.7,0,447.4,2,3.6,1.2,169.7,2,81.9,,154.2,193.3,0.9,0,320.4,,359.8,40.5,148.3,2968.2000000000007
1239,03-06-2017,62.4,1.5,23.6,79.6,6,78.9,5.3,113,16.1,63.7,9,9.5,332.4,148.4,27.4,41.4,23,7.6,0,436.9,1.6,4.3,1.2,175.3,1.8,85.2,,159.6,202.6,0.9,0,317.3,,372.8,42.3,155.7,3006.3
1240,04-06-2017,156.1,1.5,23.9,82.1,5.5,78.6,6.7,114.3,16.3,68.4,9.2,8.3,313,147.7,24.8,38.4,25.4,170.6,59,403.3,1.6,4,1.1,168.2,2,79.5,7,161.9,209.2,0.9,296.5,134.8,3.6,375.2,42.3,144.4,3385.3
1241,05-06-2017,153.6,1.7,25.8,72.7,6.9,76.7,7.1,128.4,16.8,64.6,8.6,8.6,330.3,155.5,27,34,23.1,182.3,61.9,443.5,1.6,4,1.2,163.8,1.9,80.4,,171.3,216.5,1.2,316.5,140.2,,386,43,157.8,3522.2000000000003
1242,06-06-2017,144,2,28.5,75.2,7.1,76.5,7.3,133.9,17.2,63,8.3,9,337.8,165.3,27.3,30.8,21.9,179.3,63.2,436.9,2,4,1.3,149.4,2.4,73.6,7.7,177,226,1.1,315.6,133.4,4.2,369.1,41.2,148.4,3490.8999999999996
1243,07-06-2017,130,2,29.3,73.6,5.2,76.4,7.4,117.2,17.2,63.3,9.2,8.9,335.3,139.5,20.4,27.5,24.1,164.3,63,421.2,2.3,4,1.3,148.7,2.5,78.1,,130.2,218.7,1,294,131.3,,334.7,30.7,146.7,3266.2
1244,08-06-2017,118.7,1.8,31.4,72.3,6.3,78.6,7.2,112.5,16.4,64.5,7.4,8.7,330.8,144.9,26.1,34.6,23.6,166.3,63.9,409.7,2.3,3.7,1.1,149.6,2.2,79.2,,141.8,196.2,1,301.4,121.3,,357.1,38.6,151.1,3279.6999999999994
1245,09-06-2017,124.6,1.9,29.7,75.9,5.4,81,7.1,113.2,17.1,64.4,6.1,8.8,322.7,149.7,25.8,36,23.8,166.8,64,404.2,2.1,3.9,1.1,151.9,1.8,77.9,7.4,138.3,187.3,1.1,306.5,127.3,4.6,362.4,38.1,145,3284.9000000000005
1246,10-06-2017,127.8,1.9,30.7,77.4,5.2,72.3,6.7,109.6,16,66.5,6.7,8.4,282.2,145.6,26.3,37.6,25.1,159.8,60.3,391.5,2.1,3.8,1.3,153.1,1.9,74,,137.7,197.3,1,306.8,124.8,,369.6,39,149,3226.6
1247,11-06-2017,145.4,1.7,28.4,82.1,4.6,74.6,6.4,99.8,16.9,65.4,7,7.4,291,117.9,24.1,36.8,25.6,145.6,55,377.2,1.9,3.5,1.1,147.8,1.9,71.6,,124.1,185.4,1,287.9,118.8,,359.8,35.8,140.4,3100.8000000000006
1248,12-06-2017,151.5,2,25.7,82.5,6.2,71.3,6.9,113.1,17.1,66.4,6.8,8.5,310.7,152.7,26.5,38.7,24.7,150,60.6,388.9,1.9,4.6,1,154.9,1.9,74,7.6,153.9,197.2,0.9,308.7,118.9,3.2,369,40,133.7,3282.1999999999994
1249,13-06-2017,154.9,1.6,24.2,80.7,5.9,73.5,7.1,118.6,17.1,66.6,6.8,8.9,314.9,162.2,26.6,38.2,24,157.7,63.1,384.7,1.7,2.5,1,156.4,2.1,76.1,,164.7,201.9,1,321,119.6,,383,42.2,138.9,3357.2
1250,14-06-2017,152.8,1.9,25.4,83.5,6.1,81.9,7.2,119.3,17.3,65.4,6.8,9.4,326.5,161.5,26.3,38.4,24.9,168.7,65,403,2.1,4.4,1,156.9,2.2,74.8,7.2,175.7,203.2,0.9,320.1,125,3.8,379,42.9,145.9,3436.4000000000005
1251,15-06-2017,151.9,2,28.9,74.6,5.9,75.2,7.3,118.1,17.4,65.4,6.6,8.8,336.4,165.7,26.3,38,23,169.6,67.3,397,2.1,4.9,1.2,158.8,2,69.4,7.4,207.2,186.2,1.1,313.5,123.2,4.1,367.2,43.2,145.9,3422.799999999999
1252,16-06-2017,139.8,2,27.7,76.8,5.8,73.4,7.3,106.5,16.7,65.3,9.1,8.9,338.4,143.4,26.2,41.6,21.6,164.6,67.8,384.8,2,4.9,1.1,156.1,1.9,71.2,,213.9,201,1.2,316.2,120.4,,358.4,40.1,141.1,3364.7999999999993
1253,17-06-2017,142.7,2,23.9,78.4,5.6,76.5,7.3,99.3,17.1,66.3,8.9,9.1,336.3,156.7,26.2,40.7,22.1,158.9,67.9,397.2,2.1,4.9,1.2,155.5,2.1,81,7.8,220,203.5,1.3,303.9,123.3,3.9,361.7,41.7,146.2,3403.2000000000003
1254,18-06-2017,145.6,2,23.6,84.1,5.3,79.1,6.8,99.3,17.1,65.4,8.1,8.3,322.5,149.3,24.5,41.6,23.9,150.1,63,397.2,1.9,4.7,1.1,156.9,1.9,80.9,7.2,217.5,200.8,0.9,295.1,121.6,4.3,383.9,39.6,145,3380.100000000001
1255,19-06-2017,144.5,2,24.5,75.5,5.6,76,7,109.7,16.8,64.1,9.8,8.5,335.1,147.6,25.4,39.8,21.9,161.1,68.6,420,2,4.4,1.1,158.8,1.8,81.5,,194.8,205.2,1.1,311.1,117.2,,369.5,40.7,143,3403.3
